,ID,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count
2871,271151113,273,52,106,20.0,4,5
2872,274998672,282,18,87,16.0,4,21
2873,274757275,286,13,96,25.0,6,14
2874,267984007,160,57,68,6.0,5,26
2875,274872532,287,2,61,7.0,5,15
2876,274949393,130,43,42,16.0,6,13
2877,274798171,130,55,42,17.0,6,20
2878,274384008,160,54,42,60.0,6,10
2879,234518960,130,37,42,15.0,6,10
2880,270217127,286,17,96,20.0,6,18
2881,274916634,151,3,42,14.0,6,13
2882,273599973,160,46,51,15.0,6,8
2883,224266694,151,19,42,8.0,6,24
2884,273942189,151,6,42,12.0,6,42
2885,274504750,286,23,96,18.0,6,20
2886,274167107,160,56,42,15.0,6,15
2887,274872360,287,2,51,15.0,6,17
2888,272514227,130,4,42,12.0,6,18
2889,272119334,130,31,42,11.0,6,21
2890,274334526,95,12,42,15.0,6,1
2891,274999062,160,59,68,60.0,5,1
2892,274884113,286,25,96,18.0,6,3
2893,272974119,95,20,42,5.0,6,11
2894,273226930,95,18,42,9.0,6,10
2895,158926966,286,23,96,15.0,6,10
2896,274697570,286,17,96,20.0,6,12
2897,273353576,95,20,42,9.0,6,13
2898,269644948,151,3,42,12.0,6,15
2899,274420067,130,17,51,14.0,6,17
2900,274712956,286,15,96,20.0,6,15
2901,274590296,286,23,96,25.0,6,18
2902,273482413,95,12,42,10.0,6,44
2903,274851078,151,3,51,10.0,6,14
2904,274977803,151,1,51,15.0,6,12
2905,273428032,286,15,96,18.0,6,10
2906,274758429,160,59,51,30.0,6,8
2907,274651474,160,26,51,0.0,6,27
2908,274471002,130,11,51,8.0,6,14
2909,270336377,287,2,61,15.0,5,16
2910,252125165,151,7,68,20.0,5,21
2911,274486056,95,18,42,8.0,6,24
2912,269563165,151,7,42,10.0,6,16
2913,273189728,151,12,51,25.0,6,16
2914,273393194,130,4,42,18.0,6,11
2915,274554550,104,25,51,25.0,6,22
2916,274915045,104,25,47,20.0,5,7
2917,274999162,160,44,51,15.0,6,19
2918,275005460,150,12,42,13.0,6,14
2919,273761133,104,25,51,25.0,6,19
2920,270405973,160,78,68,8.0,5,50
2921,272245406,95,18,42,9.0,6,12
2922,160409389,151,7,51,25.0,6,33
2923,272370637,130,31,42,10.0,6,15
2924,275000399,95,18,42,7.0,6,21
2925,247078463,151,21,51,15.0,6,15
2926,273138616,95,16,42,10.0,6,11
2927,274893926,151,4,42,12.0,6,20
2928,265360049,95,4,68,12.0,5,10
2929,268232726,286,21,96,18.0,6,12
2930,274485668,151,3,51,17.0,6,10
2931,273550790,151,7,42,11.0,6,5
2932,270931045,287,2,51,20.0,6,8
2933,273921689,95,22,42,5.0,6,18
2934,274905304,286,5,68,22.0,5,11
2935,240655129,151,7,42,14.0,6,31
2936,273224445,130,4,42,13.0,6,18
2937,274634976,160,32,51,2.0,6,18
2938,274719724,104,25,61,3.0,5,23
2939,269820431,286,25,96,12.0,6,8
2940,161528729,151,17,42,12.0,6,14
2941,274996532,104,25,57,40.0,6,12
2942,274465749,130,4,42,9.0,6,36
2943,273872333,160,53,68,2.0,5,20
2944,248668008,286,5,96,20.0,6,16
2945,273737834,130,4,42,15.0,6,20
2946,272517458,130,4,42,13.0,6,8
2947,274919165,286,5,68,15.0,5,28
2948,258533180,286,21,96,18.0,6,12
2949,273470584,130,35,51,18.0,6,12
2950,270026340,151,3,51,14.0,6,13
2951,274519889,160,55,68,4.0,5,16
2952,274696040,130,41,42,18.0,6,7
2953,157422216,130,4,42,12.0,6,7
2954,272950507,286,15,96,20.0,6,13
2955,267910858,130,49,42,15.0,6,7
2956,274208980,160,44,51,17.0,6,10
2957,274087649,104,25,57,40.0,6,26
2958,272902651,287,2,51,38.0,6,13
2959,274757350,286,21,96,18.0,6,15
2960,271916035,95,18,42,7.0,6,18
2961,274946292,104,25,51,40.0,6,5
2962,267013317,151,13,51,19.0,6,5
2963,274390037,286,5,68,22.0,5,10
2964,269185661,160,59,68,8.0,5,8
2965,274903613,160,38,51,15.0,6,10
2966,274748193,95,18,42,7.0,6,17
2967,274949168,104,25,51,35.0,6,8
2968,274420829,160,60,51,25.0,6,9
2969,274867097,104,25,51,31.0,6,22
3170,272411650,288,18,107,2.0,3,17
3171,274426396,48,188,108,15.0,3,6
3172,272428099,288,18,107,2.0,3,15
3173,274748431,48,188,109,10.0,3,13
3174,274292506,48,188,109,14.0,3,25
3175,273222766,48,188,109,14.0,3,22
3176,274249512,48,188,109,14.0,3,22
3177,274408235,289,8,109,12.0,3,40
3178,266742860,289,8,110,25.0,4,34
3179,274379714,288,18,107,1.0,3,6
3180,266217727,48,188,109,13.0,3,18
3181,274176308,48,194,109,9.0,3,12
3182,274921416,288,18,107,2.0,3,7
3183,273891684,290,9,109,4.0,3,12
3184,274774844,48,188,109,14.0,3,17
3185,274898357,48,188,109,12.0,3,11
3186,272894447,289,8,109,13.0,3,30
3187,274898758,48,188,109,12.0,3,12
3188,271574427,48,188,109,14.0,3,19
3189,271865969,291,12,109,19.0,3,28
3190,274917174,292,13,108,15.0,3,39
3191,273344744,48,188,109,14.0,3,20
3192,274773811,48,188,108,25.0,3,17
3193,246686979,48,188,109,13.0,3,13
3194,257480386,48,188,109,13.0,3,11
3195,268668605,293,11,107,14.0,3,15
3196,274976957,293,18,107,12.0,3,14
3197,274982936,292,21,109,20.0,3,7
3198,274847054,293,22,107,14.0,3,13
3199,274921297,293,18,107,7.0,3,42
3200,268815052,293,11,107,13.0,3,14
3201,273363923,288,18,107,2.0,3,33
3202,264576372,293,16,107,16.0,3,35
3203,272416220,48,188,109,26.0,3,21
3204,261740773,48,188,107,20.0,3,23
3205,207135775,289,15,109,5.0,3,18
3206,256376369,294,11,109,8.0,3,11
3207,191686528,48,171,109,11.0,3,12
3208,274552800,293,17,107,8.0,3,14
3209,271980282,292,23,109,23.0,3,0
3210,244613855,291,6,109,17.0,3,12
3211,272174578,293,17,107,9.0,3,9
3212,273605572,293,14,111,10.0,3,21
3213,266383122,48,175,109,10.0,3,13
3214,269268323,48,200,109,9.0,3,24
3215,272041403,48,165,108,20.0,3,8
3216,274811924,48,181,109,8.0,3,10
3217,274753930,291,0,23,35.0,1,19
3218,271259522,295,2,108,11.0,3,15
3219,263939519,288,18,107,2.0,3,16
3220,274980826,294,5,109,13.0,3,0
3221,274654339,48,133,107,15.0,3,20
3222,273947818,295,6,111,11.0,3,12
3223,274985514,291,1,109,12.0,3,14
3224,271350430,288,18,107,1.0,3,9
3225,264569559,295,2,111,2.0,3,17
3226,266538214,48,183,107,15.0,3,24
3227,273366497,293,20,107,11.0,3,27
3228,272300906,288,18,107,1.0,3,10
3229,271058875,296,3,108,12.0,3,15
3230,270127679,48,181,109,9.0,3,20
3231,265442532,288,18,107,2.0,3,8
3232,265297804,288,18,107,2.0,3,25
3233,225177142,289,8,108,25.0,3,14
3234,274685035,293,14,107,14.0,3,18
3235,273840910,288,18,107,2.0,3,7
3236,267379661,288,18,107,3.0,3,21
3237,273515154,288,18,107,2.0,3,9
3238,273695213,289,8,109,10.0,3,12
3239,274710238,48,188,109,13.0,3,0
3240,274710661,293,14,107,15.0,3,26
3241,269608454,297,4,107,10.0,3,16
3242,274239735,48,188,109,12.0,3,15
3243,272544048,288,18,107,2.0,3,36
3244,274804165,48,188,109,9.0,3,23
3245,271393536,288,18,107,1.0,3,18
3246,270832894,288,18,107,2.0,3,23
3247,274018691,289,8,109,10.0,3,11
3248,274918833,48,188,109,12.0,3,40
3249,270926577,48,188,109,12.0,3,22
3250,272312663,289,8,109,13.0,3,38
3251,274878689,48,188,109,12.0,3,30
3252,273823318,48,188,109,12.0,3,12
3253,259526568,293,13,107,15.0,3,12
3254,271371557,289,1,109,13.0,3,8
3255,167866264,48,169,108,26.0,3,10
3256,273690135,48,188,110,21.0,4,18
3257,275003943,290,2,109,10.0,3,13
3258,194857818,291,23,109,16.0,3,11
3259,272705716,288,18,107,2.0,3,18
3260,156091799,48,179,109,8.0,3,24
3261,274884802,292,5,109,12.0,3,9
3262,273108374,48,188,109,14.0,3,11
3263,274889992,291,10,108,20.0,3,14
3264,270397880,288,18,107,2.0,3,16
3265,266531329,48,169,109,7.0,3,21
3266,274891714,48,188,109,13.0,3,20
3267,263561248,288,18,107,2.0,3,25
3268,227974253,290,9,109,8.0,3,9
3269,269233524,288,18,107,2.0,3,5
3270,273108961,288,18,107,3.0,3,11
3271,273178064,288,18,107,1.0,3,35
3272,267987420,288,18,107,2.0,3,15
3273,274730957,288,18,107,2.0,3,34
3274,274794785,288,18,107,2.0,3,13
3275,274758883,288,18,107,2.0,3,7
3276,274871007,293,7,107,20.0,3,15
3277,273340348,288,18,107,2.0,3,38
3278,272282315,48,188,111,14.0,3,12
3279,273953041,288,18,107,3.0,3,15
3280,273262428,288,18,107,1.0,3,34
3281,274097907,289,24,109,8.0,3,42
3282,269229447,290,7,109,7.0,3,17
3283,272439665,292,23,109,20.0,3,8
3284,273408743,289,8,109,13.0,3,21
3285,273190520,48,188,109,12.0,3,15
3286,189078105,48,188,109,7.0,3,18
3287,274381649,288,18,107,3.0,3,14
3288,274706483,48,188,109,10.0,3,11
3289,272089387,288,18,107,2.0,3,18
3290,262978994,288,18,107,2.0,3,24
3291,273781059,48,188,109,12.0,3,20
3292,273735267,48,188,109,12.0,3,16
3293,274271700,289,8,109,10.0,3,38
3294,274409815,288,18,107,2.0,3,12
3295,274526156,298,3,107,17.0,3,6
3296,227706624,48,169,108,20.0,3,22
3297,154364857,293,2,109,19.0,3,8
3298,271072098,293,18,107,9.0,3,16
3299,272154726,295,6,111,8.0,3,7
3300,258442973,291,1,111,14.0,3,13
3301,273951673,48,194,109,9.0,3,10
3302,271281246,288,18,107,2.0,3,13
3303,265839857,291,13,109,17.0,3,9
3304,190674914,48,179,109,9.0,3,11
3305,271403414,48,188,109,14.0,3,37
3306,270106834,288,18,107,1.0,3,5
3307,273525152,288,18,107,2.0,3,19
3308,263905281,288,18,107,2.0,3,18
3309,274433844,48,188,109,7.0,3,14
3310,273612977,289,8,109,11.0,3,10
3311,271000111,288,18,107,1.0,3,15
3312,269441854,297,4,107,11.0,3,23
3313,274000487,288,18,107,1.0,3,9
3314,258182420,48,167,107,25.0,3,14
3315,270178757,48,188,108,20.0,3,39
3316,274446668,293,14,111,10.0,3,10
3317,265116981,48,171,108,24.0,3,7
3318,274871704,293,17,107,8.0,3,16
3319,274679549,289,13,109,8.0,3,8
3320,274663567,288,18,107,2.0,3,8
3321,274783328,288,18,107,2.0,3,17
3322,274876853,288,18,107,1.0,3,11
3323,268415876,299,7,112,3.0,1,14
3324,272737349,300,13,113,3.0,1,13
3325,272549515,301,2,114,5.0,1,14
3326,272699178,301,2,114,5.0,1,27
3327,272203929,301,2,113,4.0,1,14
3328,273133682,300,67,115,3.0,1,16
3329,274871782,302,57,114,15.0,1,29
3330,274798872,303,7,59,10.0,1,20
3331,270273730,301,2,114,3.0,1,36
3332,273899119,300,67,115,5.0,1,23
3333,272197841,304,30,48,8.0,1,40
3334,274801065,305,20,114,4.0,1,23
3335,274731599,139,37,112,5.0,1,12
3336,274803991,306,4,48,5.0,1,43
3337,264457824,306,19,48,6.0,1,14
3338,273527073,103,0,48,4.0,1,23
3339,270803661,301,2,114,5.0,1,25
3340,266169524,306,19,48,7.0,1,21
3341,273013183,307,7,114,7.0,1,20
3342,269934435,308,4,114,10.0,1,12
3343,272822076,309,13,113,6.0,1,15
3344,272861734,310,43,113,5.0,1,14
3345,274011700,302,18,114,10.0,1,34
3346,274870686,309,3,113,1.0,1,27
3347,274537749,311,6,48,1.0,1,11
3348,274829442,311,6,48,1.0,1,18
3349,274605319,303,7,112,8.0,1,17
3350,274711872,312,3,114,5.0,1,19
3351,272737347,302,18,114,8.0,1,14
3352,274093242,309,3,113,1.0,1,17
3353,265435064,306,19,48,7.0,1,25
3354,274401684,313,7,48,4.0,1,7
3355,274339953,304,35,48,2.0,1,7
3356,272729933,103,0,48,4.0,1,19
3357,272861228,314,19,48,10.0,1,18
3358,272097868,306,28,48,4.0,1,18
3359,274748018,312,3,114,5.0,1,13
3360,270909312,309,3,113,1.0,1,20
3361,242618535,315,7,114,4.0,1,36
3362,273808598,304,35,48,12.0,1,15
3363,264025907,303,7,112,8.0,1,24
3364,270026560,301,2,114,3.0,1,22
3365,269092230,139,37,112,7.0,1,10
3366,159553888,316,22,114,5.0,1,17
3367,269609840,317,2,48,6.0,1,17
3368,271714719,300,67,115,4.0,1,25
3369,271571877,318,5,113,2.0,1,30
3370,271387494,301,2,114,4.0,1,33
3371,273381438,315,30,114,6.0,1,22
3372,274545912,307,7,114,7.0,1,19
3373,274837876,310,53,113,5.0,1,28
3374,271356650,309,13,113,4.0,1,18
3375,274709650,301,6,114,3.0,1,20
3376,273031349,309,5,113,2.0,1,15
3377,273532641,317,2,48,5.0,1,26
3378,271264745,300,67,115,2.0,1,20
3379,274552355,304,33,48,4.0,1,10
3380,274552747,319,1,48,7.0,1,38
3381,272894201,320,10,48,6.0,1,20
3382,272950770,299,7,112,1.0,1,27
3383,270839358,309,3,113,2.0,1,20
3384,271497986,301,2,114,3.0,1,21
3385,272797419,301,2,113,4.0,1,29
3386,260869120,321,20,48,8.0,1,10
3387,273734087,301,2,114,3.0,1,34
3388,271305700,322,26,114,12.0,1,31
3389,274880831,315,30,114,7.0,1,31
3390,273533363,312,3,114,6.0,1,45
3391,274933623,302,21,114,10.0,1,7
3392,274943424,323,1,48,2.0,1,9
3393,274653672,308,46,48,5.0,1,14
3394,274940939,139,37,112,5.0,1,12
3395,271716905,324,28,59,14.0,1,13
3396,272821196,325,6,48,2.0,1,13
3397,273003451,309,13,113,5.0,1,12
3398,274735765,301,6,114,2.0,1,15
3399,273178188,103,0,48,4.0,1,15
3400,274842872,301,9,113,2.0,1,23
3401,273209654,309,5,113,2.0,1,17
3402,273224754,326,30,112,10.0,1,23
3403,274997690,305,12,114,3.0,1,13
3404,156487606,315,7,114,5.0,1,18
3405,273863707,315,7,114,5.0,1,31
3406,274839408,304,3,114,2.0,1,20
3407,271205392,300,67,115,3.0,1,22
3408,268020154,304,33,48,6.0,1,20
3409,270554945,310,53,113,5.0,1,20
3410,273999592,320,10,113,9.0,1,17
3411,269765208,300,67,115,3.0,1,19
3412,273226337,320,10,48,6.0,1,14
3413,274918159,303,7,112,9.0,1,37
3414,272658029,301,6,114,3.0,1,14
3415,272651924,303,7,112,8.0,1,27
3416,270998845,301,2,114,3.0,1,18
3417,270803672,301,2,114,5.0,1,14
3418,274496419,303,7,112,8.0,1,20
3419,271541679,309,3,113,9.0,1,16
3420,271867934,318,5,113,5.0,1,20
3421,269729929,306,19,48,5.0,1,14
3422,272292999,327,10,48,5.0,1,20
3423,274154923,307,7,114,8.0,1,35
3424,273973985,305,20,114,2.0,1,14
3425,166978710,315,30,114,7.0,1,9
3426,245549087,300,31,113,5.0,1,22
3427,244500393,300,31,113,5.0,1,14
3428,274621881,328,11,48,4.0,1,11
3429,273491912,308,32,48,13.0,1,14
3430,273600665,309,13,113,4.0,1,15
3431,270884598,302,57,114,12.0,1,21
3432,272882062,328,11,48,5.0,1,9
3433,274410507,329,4,114,11.0,1,15
3434,272182124,139,43,112,9.0,1,28
3435,274945884,139,2,115,2.0,1,5
3436,261300222,300,51,115,7.0,1,7
3437,262682296,314,5,48,4.0,1,15
3438,232877945,330,36,113,4.0,1,7
3439,193745060,308,28,116,14.0,1,12
3440,274556913,316,22,114,4.0,1,18
3441,269884518,328,11,48,2.0,1,16
3442,274286896,322,48,48,7.0,1,33
3443,273038180,317,2,48,6.0,1,18
3444,274147521,311,5,48,2.0,1,33
3445,202608935,316,22,114,3.0,1,20
3446,227490261,302,42,114,8.0,1,18
3447,274297366,308,32,116,15.0,1,14
3448,271991345,325,33,115,5.0,1,18
3449,251901709,103,0,48,3.0,1,5
3450,151491060,305,10,114,4.0,1,21
3451,274804584,312,3,114,5.0,1,21
3452,267569742,303,7,59,18.0,1,13
3453,264906331,307,7,114,7.0,1,28
3454,270055742,309,36,113,9.0,1,32
3455,272819986,319,1,48,4.0,1,15
3456,273813933,303,7,112,8.0,1,36
3457,271558976,302,57,114,16.0,1,30
3458,274934138,306,13,48,5.0,1,29
3459,274886907,331,8,112,8.0,1,23
3460,267826791,318,7,113,2.0,1,23
3461,272640950,321,37,112,9.0,1,6
3462,274450546,318,7,113,2.0,1,19
3463,274004664,303,7,112,8.0,1,15
3464,274839598,325,33,115,5.0,1,22
3465,273192051,320,10,114,10.0,1,12
3466,272646259,300,67,115,7.0,1,22
3467,272001908,302,51,114,11.0,1,20
3468,262178585,318,5,113,3.0,1,17
3469,273396089,320,10,48,6.0,1,25
3470,271066629,302,57,114,16.0,1,39
3471,273029694,323,3,48,2.0,1,6
3472,274804487,304,43,48,0.0,1,20
3473,274059069,315,32,114,7.0,1,14
3474,274834091,308,4,114,15.0,1,0
3475,274549528,301,6,114,5.0,1,20
3476,274540892,103,0,48,4.0,1,7
3477,273198159,303,7,112,9.0,1,17
3478,274761960,312,3,114,5.0,1,5
3479,270697705,317,2,48,7.0,1,22
3480,267766529,309,36,115,8.0,1,22
3481,268766854,317,2,48,7.0,1,27
3482,272074169,319,1,48,8.0,1,21
3483,252114206,318,5,113,2.0,1,22
3484,267296767,304,33,113,12.0,1,13
3485,256631110,301,2,114,3.0,1,17
3486,269881580,301,2,114,5.0,1,24
3487,178885587,302,57,114,10.0,1,21
3488,274912346,311,6,48,3.0,1,7
3489,274936674,302,21,114,6.0,1,3
3490,274655535,311,5,48,2.0,1,22
3491,274357156,332,21,112,4.0,1,21
3492,274729773,328,19,48,6.0,1,22
3493,274839927,321,33,48,4.0,1,9
3494,216113068,333,32,48,5.0,1,12
3495,274083772,333,32,48,5.0,1,29
3496,273382834,310,37,113,5.0,1,9
3497,157785329,310,59,113,10.0,1,13
3498,274754012,315,32,114,7.0,1,11
3499,271383437,325,8,48,3.0,1,14
3500,267806115,302,51,114,16.0,1,22
3501,274216146,302,27,114,8.0,1,25
3502,270955252,308,4,114,8.0,1,20
3503,269543715,308,4,114,11.0,1,17
3504,271822033,328,11,48,4.0,1,20
3505,273004259,325,33,115,5.0,1,17
3506,273089436,311,5,48,3.0,1,8
3507,244254364,303,7,112,8.0,1,10
3508,274633443,325,20,48,5.0,1,40
3509,274211209,315,7,114,5.0,1,23
3510,273952550,301,2,113,4.0,1,16
3511,273211303,303,7,112,8.0,1,26
3512,274984905,303,7,112,8.0,1,21
3513,274711339,312,3,114,6.0,1,15
3514,265894634,299,7,112,1.0,1,35
3515,274702370,312,3,114,4.0,1,21
3516,269900565,317,2,48,6.0,1,14
3517,269412001,309,36,115,8.0,1,25
3518,272098609,319,1,48,4.0,1,27
3519,272295033,299,7,112,1.0,1,14
3520,265650779,299,7,112,1.0,1,21
3521,274857297,299,7,112,3.0,1,21
3522,273222115,309,3,113,9.0,1,20
3523,274779560,334,2,117,7.0,10,11
3524,270234404,335,12,118,75.0,10,35
3525,272319519,335,12,118,18.0,10,50
3526,264023617,336,1,119,15.0,10,18
3527,274840230,334,19,120,5.0,5,10
3528,272397449,336,1,119,13.0,10,19
3529,274703593,335,12,119,15.0,10,24
3530,274926951,337,14,118,35.0,10,16
3531,167708328,334,11,120,12.0,5,33
3532,274756102,338,29,120,10.0,5,16
3533,274701150,336,8,119,50.0,10,12
3534,268703592,336,8,119,35.0,10,24
3535,188023493,335,12,119,25.0,10,18
3536,274738478,336,1,119,15.0,10,21
3537,274582332,336,1,119,20.0,10,18
3538,271979715,336,1,119,16.0,10,22
3539,263286329,336,1,119,15.0,10,30
3540,274940511,336,1,119,16.0,10,20
3541,274810182,336,1,119,16.0,10,20
3542,269303615,335,12,119,10.0,10,9
3543,274247637,339,45,121,35.0,5,16
3544,274772316,340,2,120,8.0,5,6
3545,274983164,341,15,120,13.0,5,18
3546,163005648,334,13,120,17.0,5,34
3547,274821823,342,43,117,14.0,10,14
3548,272275879,336,1,119,16.0,10,19
3549,268222020,336,1,119,50.0,10,18
3550,273524538,343,80,120,5.0,5,35
3551,274587457,336,1,119,16.0,10,26
3552,177915704,336,1,119,19.0,10,20
3553,272339291,336,1,119,18.0,10,18
3554,236861208,336,1,118,20.0,10,19
3555,274937616,336,1,119,16.0,10,27
3556,271983942,336,8,121,15.0,5,26
3557,273434927,336,1,119,20.0,10,20
3558,267227156,335,12,119,50.0,10,15
3559,274867082,344,7,120,18.0,5,17
3560,274876905,342,45,117,16.0,10,22
3561,274960478,337,1,122,20.0,10,27
3562,274685736,339,45,122,60.0,10,7
3563,274007194,341,12,117,15.0,10,12
3564,274962568,337,1,122,20.0,10,23
3565,274962365,337,6,118,35.0,10,47
3566,273764164,337,30,122,26.0,10,15
3567,273908726,337,6,118,35.0,10,43
3568,204313041,336,1,119,18.0,10,13
3569,272809026,336,1,119,16.0,10,9
3570,247162763,336,1,118,15.0,10,10
3571,209817566,345,19,117,50.0,10,13
3572,274736514,341,26,120,17.0,5,12
3573,272950043,345,13,122,16.0,10,23
3574,274380265,346,10,119,30.0,10,13
3575,267276550,336,1,119,50.0,10,20
3576,227904759,341,12,117,20.0,10,5
3577,274013412,335,15,118,15.0,10,22
3578,266856893,347,15,121,13.0,5,8
3579,274876582,334,32,120,6.0,5,6
3580,270331081,341,5,122,14.0,10,11
3581,274655101,334,2,117,10.0,10,13
3582,274550315,338,29,120,10.0,5,25
3583,269114454,337,1,119,20.0,10,40
3584,264381758,336,1,119,20.0,10,19
3585,274759668,336,1,119,16.0,10,18
3586,274198717,335,15,119,75.0,10,33
3587,274901748,347,15,121,10.0,5,7
3588,270787937,337,40,118,30.0,10,22
3589,274429911,334,4,120,15.0,5,22
3590,274216269,337,5,122,25.0,10,21
3591,273826447,348,2,120,14.0,5,7
3592,274534038,341,42,120,7.0,5,28
3593,274182478,341,12,117,18.0,10,18
3594,271520119,345,13,122,14.0,10,9
3595,274949497,341,5,122,15.0,10,24
3596,274517515,338,29,120,6.0,5,11
3597,212953957,336,8,119,40.0,10,23
3598,274589863,336,1,119,19.0,10,36
3599,274883899,345,6,122,10.0,10,5
3600,273524245,336,13,122,23.0,10,21
3601,260246681,336,13,117,40.0,10,6
3602,274142059,341,34,120,15.0,5,11
3603,223251000,346,28,117,100.0,10,10
3604,225578669,346,1,119,30.0,10,9
3605,269755848,341,10,122,13.0,10,9
3606,271950904,336,13,122,15.0,10,9
3607,273978247,337,40,118,25.0,10,7
3608,220488471,345,19,117,25.0,10,15
3609,271758829,349,1,122,20.0,10,23
3610,274348348,346,34,119,35.0,10,25
3611,164737123,346,28,119,75.0,10,19
3612,274186465,348,2,120,16.0,5,18
3613,274793879,334,11,120,12.0,5,6
3614,273423218,337,3,122,20.0,10,8
3615,273875631,345,4,122,11.0,10,13
3616,274878629,334,31,120,2.0,5,12
3617,274967270,337,8,118,35.0,10,14
3618,274829443,345,8,122,13.0,10,5
3619,273571888,334,4,122,15.0,10,16
3620,273397374,337,44,118,24.0,10,11
3621,274536187,338,23,120,10.0,5,13
3622,271749532,337,3,122,20.0,10,15
3623,274997495,350,11,120,13.0,5,12
3624,274092146,341,10,122,14.0,10,11
3625,273670413,339,45,121,35.0,5,10
3626,274943143,334,19,120,17.0,5,11
3627,274730823,345,15,122,11.0,10,15
3628,247069139,346,6,123,25.0,10,11
3629,267943563,341,9,122,19.0,10,7
3630,274065775,337,3,119,50.0,10,13
3631,235500512,341,42,120,5.0,5,28
3632,273926661,345,15,122,18.0,10,6
3633,274430808,341,40,120,9.0,5,20
3634,274915153,337,4,118,20.0,10,15
3635,273855095,337,3,122,20.0,10,13
3636,273992381,346,10,122,25.0,10,15
3637,275000735,341,10,122,14.0,10,15
3638,274142060,337,0,119,100.0,10,12
3639,274615781,341,40,120,8.0,5,17
3640,274854637,337,40,118,25.0,10,10
3641,274061108,337,3,122,19.0,10,12
3642,274581460,337,3,122,17.0,10,6
3643,274404109,337,3,122,25.0,10,16
3644,274741951,346,42,122,17.0,10,28
3645,274756114,342,43,117,15.0,10,20
3646,274886430,346,42,122,14.0,10,12
3647,228549546,342,45,123,15.0,10,20
3648,274898337,346,1,122,14.0,10,14
3649,274807147,337,40,118,15.0,10,30
3650,273815923,345,6,122,7.0,10,25
3651,274165647,348,2,120,16.0,5,9
3652,273991962,348,2,120,13.0,5,12
3653,274894924,337,3,118,30.0,10,8
3654,274303561,334,30,120,5.0,5,10
3655,266452499,341,42,120,8.0,5,8
3656,274460156,334,9,120,17.0,5,17
3657,274162452,341,3,117,18.0,10,16
3658,274803127,342,43,122,9.0,10,11
3659,274997143,337,3,122,100.0,10,10
3660,273176468,346,3,122,100.0,10,14
3661,274505247,342,45,124,35.0,10,17
3662,274705787,345,13,117,34.0,10,0
3663,272290184,341,5,122,15.0,10,10
3664,274519965,337,3,119,35.0,10,27
3665,274942493,334,9,120,15.0,5,21
3666,272837473,337,1,122,18.0,10,12
3667,271699268,341,42,120,9.0,5,16
3668,273954673,349,1,120,15.0,5,35
3669,268646579,341,10,122,14.0,10,17
3670,274580994,338,29,120,10.0,5,11
3671,273740204,346,6,122,25.0,10,12
3672,274486213,338,29,120,8.0,5,11
3673,273939592,336,8,119,50.0,10,21
3674,204562210,337,46,118,28.0,10,30
3675,273547667,338,11,120,16.0,5,24
3676,274343744,337,3,122,17.0,10,18
3677,273224743,337,22,118,35.0,10,13
3678,270791382,337,3,122,19.0,10,21
3679,272962713,337,1,122,19.0,10,19
3680,274494325,334,2,117,10.0,10,32
3681,273495315,336,1,119,15.0,10,12
3682,271720242,338,29,120,9.0,5,23
3683,274103348,336,8,119,50.0,10,16
3684,274193855,337,30,118,34.0,10,27
3685,274952464,341,44,120,8.0,5,20
3686,274850287,336,8,121,19.0,5,19
3687,191074190,336,1,119,15.0,10,10
3688,265433338,336,1,119,18.0,10,11
3689,271025824,337,22,119,25.0,10,17
3690,274838658,336,9,121,50.0,5,41
3691,264989362,336,1,119,25.0,10,18
3692,273820887,336,1,119,16.0,10,19
3693,273261835,336,1,119,16.0,10,18
3694,274209893,336,1,119,10.0,10,17
3695,274805930,336,1,119,15.0,10,14
3696,274780003,336,1,119,15.0,10,26
3697,230154913,336,1,118,20.0,10,17
3698,263249289,336,1,119,16.0,10,24
3699,263513805,336,1,119,20.0,10,20
3700,273219194,336,8,121,19.0,5,22
3701,273218599,336,8,121,19.0,5,23
3702,272154691,336,8,121,15.0,5,21
3703,271619664,336,1,119,15.0,10,17
3704,272047937,335,12,119,25.0,10,16
